COMP,LOC,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SumOfLoC+,MaxOfLoC+,SumOfLoC-,MaxOfLoC-,Max_Set,Avg_Set,No_Rev,Sum_Churn,Max_Churn,Age,Age2,CountOfDeveloper,Ref,PRE_BUG,POST_BUG
org.apache.tools.ant.types.optional.image.Rotate.java,154,5,0,0,4,22,4,2,3,5,0,1,0,0,0.533333333,0,0,29.6,2,4,14,10,28,21,227,86.16,6,42,31,34.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter.java,372,16,1,3,15,56,86,4,12,6,0.8,1,2,0,0.226666667,0,0,22.0625,2.125,14,23,21,20,18,227,177,2,43,39,21.71,1,1,0,FALSE,TRUE
org.apache.tools.ant.helper.ProjectHelperImpl.java,322,14,2,0,18,63,65,9,13,2,0.879120879,1,5,0.586206897,0.230769231,1,1,21.5,1.071428571,2,26,11,17,6,227,67.5,6,43,17,35.42,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.BuildNumber.java,300,6,3,0,5,35,0,0,5,3,0.866666667,1,0,0.880952381,0.444444444,1,1,48.5,1,1,23,21,20,18,227,85.33,3,43,39,21.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.TaskLogger.java,43,6,1,0,1,8,0,0,1,6,0,1,1,0,0.666666667,0,0,6,1,1,18,11,25,14,227,158,2,43,22,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.starteam.StarTeamTask.java,287,23,3,2,13,43,169,5,8,15,0.792207792,1,0,0.627118644,0.347826087,0,0,11.17391304,1.304347826,5,28,15,15,13,6,3.33,3,43,25,23.14,1,3,0,FALSE,FALSE
org.apache.tools.ant.types.optional.depend.ClassfileSet.java,166,7,5,0,8,30,0,0,8,6,0.25,1,0,0.948453608,0.285714286,3,10,22.42857143,1.714285714,5,22,22,22,22,227,227,1,44,44,21.71,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.ExecuteWatchdog.java,148,9,1,0,16,23,0,13,3,8,0.5,1,1,0,0.288888889,0,0,14.88888889,1.555555556,4,22,11,22,11,227,77.5,6,44,22,23.57,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ssh.Directory.java,161,15,1,0,2,29,55,2,0,15,0.696428571,1,1,0,0.293333333,1,1,9.466666667,1.466666667,3,25,25,20,20,10,10,1,45,45,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.P4Fstat.java,326,9,0,0,10,36,10,1,10,6,0.9296875,1,1,0,0.277777778,0,0,33.44444444,1.555555556,4,36,32,9,6,21,13.66,3,45,38,36.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.LoadProperties.java,230,5,3,0,8,41,0,0,8,5,0.5,1,0,0.902439024,0.4,2,2,44.4,1,1,23,13,22,11,227,64.14,7,45,24,22,1,3,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicTOPLinkDeploymentTool.java,100,6,0,0,6,21,7,1,5,4,0.866666667,1,0,0,0.458333333,0,0,15.16666667,1.333333333,2,25,12,20,10,227,124,3,45,20,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.LibFileSet.java,34,7,5,0,3,8,15,2,1,4,0.833333333,1,0,0.93877551,0.476190476,0,0,3.428571429,1,1,19,19,26,26,10,10,1,45,45,23.14,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator.java,445,12,3,0,12,71,50,0,12,6,0.893939394,0.666666667,0,0.770833333,0.236111111,0,0,35.58333333,1.75,4,25,12,20,12,127,47.25,4,45,24,36.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.email.Message.java,181,11,2,0,7,26,0,5,2,11,0.58,1,0,0.529411765,0.409090909,0,0,15,1,1,36,29,10,4,227,94,4,46,32,36.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.util.SourceFileScanner.java,137,4,1,0,14,18,0,7,7,4,0.222222222,1,2,0,0.5,0,0,32.5,1.75,3,39,36,7,3,227,95,3,46,38,34.85,1,2,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY.java,174,12,0,0,8,45,66,0,8,11,2,0,0,0,0.305555556,0,0,13.5,1.5,5,25,25,21,21,9,9,1,46,46,33.42,1,1,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute.java,58,6,1,0,2,11,3,1,1,4,0.6,1,0,0,0.666666667,0,0,8.333333333,1,1,19,19,27,27,10,10,1,46,46,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.Manifest.java,599,17,1,0,8,74,14,3,5,16,0.866071429,0.285714286,1,0,0.163398693,1,1,33.41176471,1.647058824,8,31,12,15,4,227,58.37,8,46,16,23.57,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.metamata.MAudit.java,345,16,0,0,12,41,64,1,12,12,0.872222222,0.916666667,2,0,0.520833333,0,0,19.8125,1.875,13,25,16,22,16,127,85,2,47,32,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler.java,612,11,2,3,12,38,7,9,3,10,0.95625,1,1,0.583333333,0.25974026,1,1,51.72727273,2.909090909,15,27,24,20,17,127,54,3,47,41,22,1,2,0,FALSE,FALSE
org.apache.tools.ant.filters.BaseFilterReader.java,151,10,3,6,20,21,23,18,2,5,0.814814815,1,1,0.692307692,0.228571429,2,3,13.8,1,1,25,17,22,17,95,40.33,3,47,34,35.42,1,1,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.AntStructure.java,749,9,3,0,7,61,28,0,7,3,0.925,0.6,0,0.822222222,0.285714286,0,0,81.11111111,2.333333333,7,26,7,21,7,127,32,6,47,14,36.85,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.compilers.Jikes.java,268,2,2,0,9,28,1,1,8,2,2,0,0,0.958333333,1,1,1,133,1,1,27,16,20,16,227,44.5,6,47,32,35.42,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.sitraka.Coverage.java,749,25,0,0,20,95,216,0,20,22,0.890350877,1,5,0,0.195,0,0,28.2,1.48,11,13,10,35,32,54,21.6,5,48,42,37.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.types.resolver.ApacheCatalogResolver.java,256,14,0,0,7,32,9,1,7,10,0.75,0.5,1,0,0.5,0,0,17.14285714,1.285714286,2,25,13,24,14,227,77.57,7,49,27,34.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.splash.SplashScreen.java,225,12,5,0,3,37,56,1,2,11,0.618181818,1,0,0.985315712,0.4,2,2,17.33333333,1.166666667,2,33,23,16,10,227,135,2,49,29,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.DDCreator.java,179,5,4,0,9,29,4,0,9,5,0.75,1,0,0.951219512,0.8,2,2,34.2,1,1,25,13,25,13,227,78,5,50,26,22,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.metamata.MParse.java,541,15,0,0,13,67,59,0,13,7,0.728571429,1,0,0,0.306666667,0,0,34.73333333,1.533333333,6,26,21,24,21,227,77.75,4,50,42,22,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.Tar.java,687,12,4,0,17,87,20,0,17,9,0.916666667,0.25,2,0.876404494,0.260416667,2,2,55.25,1.083333333,2,26,11,25,10,227,88.5,4,51,21,23.57,1,2,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool.java,354,9,0,0,10,36,14,1,10,7,0.875,1,0,0,0.375,0,0,37.55555556,1.444444444,3,30,27,21,18,127,78,3,51,45,23.57,1,1,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.unix.AbstractAccessTask.java,83,6,5,2,11,20,15,2,9,5,2,0,0,0.956140351,0.416666667,1,1,12.83333333,1.333333333,3,40,21,11,4,227,54.83,6,51,25,34.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.input.DefaultInputHandler.java,121,4,1,0,7,22,6,2,5,2,2,0,0,0,0.75,0,0,29.25,1.75,4,34,14,17,10,227,50,5,51,20,21.71,1,4,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory.java,225,5,1,0,13,28,10,1,12,1,1,0.5,0,0,0.333333333,0,0,43.6,1.2,2,26,13,25,12,227,128,3,51,25,21.71,1,2,0,TRUE,FALSE
org.apache.tools.ant.PathTokenizer.java,204,3,1,0,3,17,0,2,1,3,0.25,1,0,0,0.666666667,0,0,65.66666667,2,3,28,21,26,21,95,34.75,4,54,42,23.57,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.jsp.JspC.java,714,42,4,0,16,91,753,3,14,36,0.948350072,0.941176471,4,0.655462185,0.140692641,3,3,15.5952381,1.428571429,5,25,10,29,13,227,85.6,5,54,23,34.85,1,2,0,FALSE,TRUE
org.apache.tools.bzip2.CBZip2InputStream.java,2011,32,2,0,4,40,330,2,2,2,0.772759857,0.777777778,1,0.225,0.20625,1,1,60.4375,4.125,26,25,24,30,25,7,7,2,55,49,23.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.CallTarget.java,199,14,3,0,10,44,0,0,10,14,0.730769231,1,1,0.74,0.255102041,2,4,12.92857143,1.5,2,34,12,22,12,95,28.75,4,56,24,31.42,1,2,0,TRUE,TRUE
org.apache.tools.ant.types.optional.depend.DependScanner.java,200,15,2,0,6,41,93,1,5,15,0.942857143,0.8,1,0.820512821,0.233333333,1,2,12,1.066666667,2,28,28,28,28,227,227,1,56,56,21.71,1,1,0,FALSE,FALSE
org.apache.tools.ant.util.JAXPUtils.java,158,13,1,0,8,32,70,6,2,9,0.833333333,1,4,0,0.083333333,0,0,10.84615385,1.076923077,2,49,42,7,4,89,29.75,4,56,42,22,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.JbossDeploymentTool.java,133,6,0,0,5,20,9,1,5,3,1.05,1,0,0,0.555555556,0,0,20.5,1.5,4,43,29,14,5,227,77.5,6,57,34,29,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.ExecuteJava.java,437,11,1,0,11,54,17,1,10,11,0.766666667,1,4,0,0.191919192,0,0,37.90909091,1.636363636,7,42,18,15,4,227,35.5,8,57,18,22.42,1,4,0,TRUE,FALSE
org.apache.tools.ant.types.optional.image.Draw.java,149,8,0,0,9,23,18,2,8,8,0.714285714,1,0,0,0.267857143,0,0,17.375,1.375,4,22,11,35,23,227,78,5,57,34,34.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.filters.ReplaceTokens.java,424,13,5,0,7,39,0,1,6,7,0.712962963,1,0,0.717948718,0.292307692,2,5,30.92307692,1.615384615,9,30,26,28,26,95,48,2,58,52,36.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase.java,122,8,3,10,19,26,10,10,9,6,1.051020408,0.285714286,0,0.840909091,0.5,0,0,12.5,1.25,3,51,47,7,4,127,54.66,3,58,51,35.42,1,3,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.ExtendSelector.java,253,10,4,0,17,36,3,5,12,10,0.583333333,1,2,0.795454545,0.266666667,1,3,23.9,2.4,7,32,11,26,15,227,60.57,7,58,26,35.42,1,4,1,TRUE,FALSE
org.apache.tools.ant.types.RegularExpression.java,95,6,3,0,12,23,1,5,7,5,0.8,0.666666667,2,0.882352941,0.6,0,0,14.33333333,1.666666667,3,49,46,10,7,227,114,2,59,53,21.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.net.SetProxy.java,332,12,3,0,3,29,28,0,3,10,0.701298701,1,0,0.770833333,0.416666667,0,0,26.08333333,1.75,9,27,15,32,16,227,76.57,7,59,31,34.42,1,4,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.ContainsSelector.java,299,8,5,0,11,30,0,5,6,8,0.816326531,0.428571429,0,0.844444444,0.35,1,4,35.5,3.25,11,35,16,24,15,127,43.5,4,59,25,23.85,1,4,0,TRUE,FALSE
org.apache.tools.ant.util.CollectionUtils.java,86,4,1,0,4,13,6,4,0,4,2,0,0,0,0.333333333,1,1,20.5,3.75,8,34,16,26,19,227,80.25,4,60,28,23.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.util.depend.bcel.DependencyVisitor.java,203,12,2,0,9,39,48,1,8,9,0.636363636,1,0,0.744186047,0.21875,1,1,15.75,1.666666667,7,42,29,19,10,227,90.2,5,61,34,35.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.dotnet.VisualBasicCompile.java,271,26,0,0,5,41,233,0,5,19,0.8,1,0,0,0.261538462,0,0,9.192307692,1.423076923,3,47,41,15,9,89,27.2,5,62,43,22,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ide.VAJLoad.java,40,3,0,1,6,11,0,1,5,3,0,0,0,0,1,0,0,12,1.333333333,2,50,48,12,10,12,9.5,2,62,58,32.28,1,2,0,FALSE,FALSE
org.apache.tools.ant.TaskAdapter.java,237,7,3,0,6,26,15,2,5,6,0.833333333,0.5,0,0.860465116,0.285714286,1,1,32.57142857,1,1,36,21,26,21,95,27.75,4,62,42,28,1,2,0,TRUE,FALSE
org.apache.tools.ant.types.optional.image.Scale.java,283,9,0,0,7,34,14,2,6,9,0.45,1,0,0,0.388888889,0,0,29.88888889,2.444444444,7,43,34,20,11,54,20.4,5,63,39,34.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.SimpleP4OutputHandler.java,103,2,0,1,18,13,0,13,6,2,0,0,1,0,0.666666667,0,0,50,1,1,50,30,14,12,21,8.33,3,64,42,29.71,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.Native2Ascii.java,339,10,4,0,16,45,7,1,16,8,0.703703704,1,1,0.896551724,0.32,3,3,32.3,1,1,38,23,27,23,43,35.33,3,65,46,22,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ssh.SSHBase.java,178,16,3,2,10,40,30,2,8,14,0.857142857,1,1,0.711538462,0.390625,0,0,9.6875,1,1,30,29,35,26,54,22,3,65,55,34.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.sitraka.CovMerge.java,331,8,0,0,13,58,0,0,13,5,0.619047619,1,0,0,0.34375,0,0,40,1.25,3,29,10,36,26,227,51.66,9,65,35,37.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.DateUtils.java,314,11,1,0,7,36,51,7,0,8,1.01,0.6,0,0,0.22,0,0,26.63636364,1.545454545,4,58,53,8,6,127,73.33,3,66,54,22,1,2,0,FALSE,FALSE
org.apache.tools.ant.AntClassLoader.java,1512,49,2,1,34,126,926,28,8,31,0.883333333,0.7,1,0.612612613,0.163461538,1,5,29.44897959,2.204081633,12,38,17,28,15,95,14.11,9,66,32,27.28,1,4,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.NetRexxC.java,1540,46,4,0,11,108,835,0,11,40,0.935501355,0.87804878,0,0.634146341,0.236413043,2,2,31.58695652,2.456521739,32,40,35,27,22,33,21.75,4,67,57,21.85,1,4,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool.java,1246,31,0,1,18,137,371,3,16,23,0.969607843,0.852941176,2,0,0.218637993,0,0,38.09677419,2.516129032,25,40,16,27,11,227,94.75,4,67,27,25.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.sos.SOSLabel.java,81,5,0,0,6,18,10,0,6,4,2,0,0,0,0.8,0,0,15.2,1.4,3,7,7,60,60,5,5,1,67,67,33.85,1,1,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.perforce.P4Integrate.java,393,26,0,0,4,33,203,0,4,26,0.88,1,0,0,0.487179487,0,0,13.65384615,1,1,35,23,34,22,21,13.5,2,69,45,34.42,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver.java,110,7,1,0,7,24,1,1,6,6,0.611111111,1,0,0,0.342857143,0,0,14.28571429,1.285714286,3,28,14,41,24,227,114,3,69,36,22,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.LogOutputStream.java,160,9,2,2,16,18,8,15,1,6,0.821428571,1,1,0.384615385,0.377777778,1,1,16,1,1,60,30,9,3,95,36.85,7,69,31,27.28,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.XMLValidateTask.java,631,20,3,0,18,80,118,2,18,15,0.862348178,1,5,0.672727273,0.203947368,2,3,29.9,1.55,8,37,32,33,27,33,25,3,70,59,22.42,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.GenerateKey.java,404,14,3,0,8,34,65,0,8,14,0.91025641,1,1,0.74,0.595238095,1,2,27,1.071428571,2,34,30,36,30,227,161,2,70,60,23.57,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCREATE.java,71,5,0,0,6,21,10,0,6,4,2,0,0,0,0.533333333,0,0,13.2,1.2,2,6,6,64,55,9,8,2,70,61,35.28,1,1,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.ExtensionSet.java,123,7,3,0,12,27,0,2,10,7,0.25,1,0,0.833333333,0.285714286,1,1,16.28571429,1,1,32,32,39,39,10,10,1,71,71,23.14,1,1,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.ssh.AbstractSshMessage.java,179,8,1,2,10,26,14,4,7,3,0.714285714,1,1,0,0.25,0,0,21.125,1,1,52,37,20,15,10,5.5,2,72,42,23.14,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.Touch.java,330,8,3,0,10,39,0,0,10,6,0.628571429,1,1,0.840909091,0.325,0,0,39.625,1,1,46,32,26,11,227,112.75,4,72,43,25.28,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.ResourceUtils.java,222,2,1,0,7,22,1,2,5,2,2,0,0,0,0.5,0,0,110,6.5,12,45,33,28,15,227,62.75,4,73,48,36.85,1,2,0,TRUE,TRUE
org.apache.tools.ant.types.selectors.BaseSelectorContainer.java,204,28,4,5,23,45,348,6,23,28,0.037037037,1,0,0.564516129,0.079192547,0,0,6.25,1.25,4,64,23,9,6,26,13.5,6,73,23,35.42,1,5,0,TRUE,FALSE
org.apache.tools.ant.DefaultLogger.java,341,16,1,3,13,39,80,6,7,12,0.876190476,0.857142857,0,0,0.285714286,0,0,19.875,1.875,8,40,37,33,30,95,50.5,2,73,67,23.57,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.XSLTLiaison2.java,1,1,1,0,3,1,0,2,2,1,2,0,0,0,1,0,0,0,1,1,71,69,2,1,3,1.66,3,73,69,14.14,1,3,1,FALSE,FALSE
org.apache.tools.ant.types.Description.java,137,5,3,0,9,24,10,1,9,3,2,0,0,0.882352941,0.4,0,0,26.4,3,6,44,34,30,26,54,15.2,5,74,60,34.85,1,3,0,FALSE,FALSE
org.apache.tools.tar.TarUtils.java,271,8,1,0,1,14,28,1,0,8,2,0,0,0,0.45,0,0,32.875,2.875,7,37,33,37,33,127,67,2,74,66,23.14,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL.java,94,6,0,0,6,25,15,0,6,5,2,0,0,0,0.833333333,0,0,14.66666667,1.333333333,3,16,10,59,55,26,10.75,4,75,65,35.28,1,3,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.sos.SOS.java,538,38,3,4,16,67,601,4,12,13,0.92845787,1,1,0.5,0.289473684,0,0,12.71052632,1.394736842,5,42,23,33,16,227,119.66,3,75,38,33.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.types.Environment.java,47,3,1,1,8,9,0,6,2,3,0,1,0,0,0.666666667,0,0,14.33333333,1,1,70,64,6,5,127,43.33,3,76,69,26.85,1,3,0,FALSE,FALSE
org.apache.tools.ant.MagicNames.java,6,1,1,0,0,2,0,0,0,1,2,0,0,0,1,0,0,3,1,1,74,68,2,2,18,13,2,76,68,27.42,1,1,0,TRUE,FALSE
org.apache.tools.ant.launch.LaunchException.java,10,2,3,0,1,2,0,1,0,2,2,0,0,1,1,0,0,4,1,1,77,77,0,0,3,3,1,77,77,11,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ide.VAJAntToolGUI.java,2479,79,5,0,7,168,2889,3,7,2,0.915324985,1,3,0.898950131,0.210126582,1,1,29.83544304,1.607594937,5,52,36,26,18,127,69.5,2,78,54,22.42,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.Exit.java,172,8,3,0,4,18,10,0,4,6,0.714285714,1,0,0.840909091,0.75,0,0,20.125,1.875,4,61,46,17,8,26,12.75,4,78,52,15.14,1,3,0,FALSE,TRUE
org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask.java,148,5,3,0,8,26,0,0,8,4,0.375,1,0,0.902439024,0.466666667,0,0,28.2,1,1,34,34,44,44,26,26,1,78,78,23.71,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.splash.SplashTask.java,359,11,3,0,8,52,23,0,8,9,0.833333333,0.888888889,1,0.804347826,0.425,1,1,30.81818182,1,1,42,29,36,29,127,48.5,4,78,58,22,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessage.java,350,10,0,0,6,41,11,1,5,5,0.694444444,1,0,0,0.3125,0,0,33.6,1,1,44,42,35,33,10,5.5,2,79,75,23.14,1,2,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver.java,144,8,1,0,7,23,0,1,6,6,0.523809524,1,0,0,0.325,0,0,16.625,2.125,6,30,16,49,35,227,158,2,79,51,22,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ide.VAJImport.java,152,9,0,0,12,30,4,0,12,8,0.645833333,1,0,0,0.444444444,0,0,15.22222222,1.111111111,2,49,48,30,29,43,17,3,79,77,32.28,1,3,0,FALSE,FALSE
org.apache.tools.ant.types.ZipScanner.java,348,9,2,0,7,50,14,2,5,8,0.5625,1,1,0.888888889,0.481481481,2,4,37.22222222,3.555555556,8,44,31,35,23,54,16.2,5,79,54,34.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.types.selectors.DepthSelector.java,263,7,5,0,9,26,0,5,4,7,0.666666667,0,0,0.863636364,0.342857143,2,5,36,3.142857143,8,44,22,36,20,227,70.25,4,80,39,23.85,1,3,0,TRUE,FALSE
org.apache.tools.ant.FileScanner.java,14,14,1,0,6,14,91,6,0,14,2,0,0,0,0.271428571,0,0,0,1,1,41,39,39,37,95,56.5,2,80,76,23.57,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.Tokenizer.java,2,2,1,0,5,2,1,5,0,2,2,0,0,0,0.75,0,0,0,1,1,82,82,0,0,7,7,1,82,82,21.14,1,1,1,FALSE,FALSE
org.apache.tools.ant.taskdefs.email.Mailer.java,134,18,1,2,9,20,129,4,5,17,0.952941176,1,3,0,0.229166667,0,0,5.611111111,1,1,64,19,18,16,127,24.33,6,82,34,31,1,3,0,FALSE,FALSE
org.apache.tools.ant.launch.AntMain.java,2,2,1,0,2,1,0,2,0,2,2,0,0,0,1,0,0,0,1,1,81,79,2,2,43,23.5,2,83,79,24.85,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.Javah.java,583,21,3,0,11,67,142,1,11,16,0.8375,0.916666667,2,0.660714286,0.228571429,0,0,26.19047619,1.904761905,12,53,25,31,9,89,35.16,6,84,34,36.14,1,4,0,TRUE,FALSE
org.apache.tools.ant.types.PatternSet.java,677,22,3,0,14,68,133,9,6,16,0.571428571,1,0,0.588235294,0.266233766,2,3,29.59090909,3,9,53,31,33,31,17,9.5,2,86,62,21.85,1,2,0,FALSE,TRUE
org.apache.tools.ant.Task.java,318,30,2,105,304,52,361,301,7,20,0.86637931,1,4,0.236842105,0.195833333,1,3,9.333333333,1.233333333,4,55,15,32,15,95,18.72,11,87,30,36.57,1,3,0,TRUE,TRUE
org.apache.tools.ant.taskdefs.XmlProperty.java,777,28,3,0,6,80,272,0,6,12,0.928104575,1,1,0.587301587,0.290123457,1,1,26.14285714,2.607142857,27,43,14,44,16,227,73.14,7,87,28,34.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.KeepAliveInputStream.java,7,2,3,0,1,3,1,1,0,2,2,0,0,0.947368421,0.75,1,1,2.5,1,1,87,87,0,0,2,2,1,87,87,20.85,1,1,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.sos.SOSCheckout.java,68,4,0,0,3,14,6,0,3,3,2,0,0,0,0.5,0,0,16,1.25,2,6,6,82,81,54,29.5,2,88,87,34.85,1,2,0,TRUE,FALSE
org.apache.tools.ant.filters.util.ChainReaderHelper.java,344,10,1,0,15,39,19,4,12,8,0.888888889,0.25,1,0,0.228571429,0,0,32.6,1.2,3,60,19,28,10,89,16.33,9,88,29,35.42,1,3,1,TRUE,FALSE
org.apache.tools.ant.util.optional.WeakishReference12.java,16,2,2,0,1,5,0,0,1,2,0,1,0,0.666666667,0.75,0,0,6.5,1,1,46,42,42,42,43,38,2,88,84,23.85,1,1,0,FALSE,FALSE
org.apache.tools.ant.types.selectors.modifiedselector.Algorithm.java,2,2,1,0,3,2,1,3,0,2,2,0,0,0,0.75,0,0,0,1,1,87,85,2,2,14,13,2,89,85,13.71,1,2,0,FALSE,FALSE
org.apache.tools.ant.util.UnPackageNameMapper.java,20,2,2,0,1,6,1,0,1,1,2,0,0,0.875,0.75,1,1,9,1,1,87,85,2,2,43,15.66,3,89,85,26.42,1,3,0,FALSE,FALSE
org.apache.tools.ant.types.DataType.java,169,15,2,18,28,29,59,24,4,5,0.714285714,1,1,0.391304348,0.20952381,0,0,10.06666667,1.333333333,3,57,26,32,23,227,64.2,5,89,45,37.28,1,3,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.java,507,28,4,0,22,76,142,1,22,26,0.785185185,1,1,0.742857143,0.183035714,2,2,16.92857143,1.178571429,3,72,54,19,7,227,77.5,6,91,57,29,1,2,0,FALSE,FALSE
org.apache.tools.zip.ZipEntry.java,615,31,2,0,8,77,317,5,3,22,0.858333333,0.916666667,0,0.446808511,0.14,1,3,18.4516129,1.677419355,5,77,56,15,10,11,4,4,92,66,24.14,1,2,0,TRUE,FALSE
org.apache.tools.ant.taskdefs.optional.TraXLiaison.java,639,20,1,0,10,87,150,0,10,14,0.793859649,1,6,0,0.195,0,0,30.35,1.55,8,66,42,26,10,43,22,5,92,45,22,1,3,1,TRUE,FALSE
org.apache.tools.ant.taskdefs.MatchingTask.java,328,42,3,26,56,96,0,28,28,40,0,1,1,0.474358974,0.073412698,2,2,6.785714286,1.19047619,6,78,19,15,6,227,38.2,10,93,22,36.14,1,5,0,FALSE,FALSE
org.apache.tools.ant.taskdefs.optional.jsp.Jasper41Mangler.java,127,4,1,0,2,17,6,1,1,3,2,0,0,0,0.375,0,0,30.75,2.75,6,46,42,47,43,127,44.25,4,93,85,23.85,1,2,0,FALSE,FALSE
org.apache.tools.ant.types.selectors.SizeSelector.java,366,8,5,0,11,28,0,5,6,8,0.693877551,0.571428571,0,0.844444444,0.25,1,4,43.875,5.5,19,48,28,47,43,26,18,3,95,71,23.85,1,2,0,TRUE,FALSE
